字,音,康熙笔画,字典笔画,笔画差,五行,音调,字意,候选
簧,huáng ,18,17,1,,2,温和贤能，多才伶俐，中年劳或奔波，官运旺，晚年隆昌。,1
秽,huì ,18,11,7,金,4,温和伶俐，多才巧智，出外吉祥，中年成功隆昌。,1
获,huò ,18,10,8,木,2,性刚果断，有勇无谋，怀才不遇，武官吉，中年吉祥，晚年劳神。,1
济,jì ,18,9,9,水,4,清雅荣贵，官运旺盛，中年成功隆昌，环境良好。,2
硷,jiǎn ,18,12,6,土,3,,
简,jiǎn ,18,13,5,木,3,一生清雅伶俐，有才能理智，中年劳，晚年吉祥。,1
槛,kǎn ,18,14,4,木,3,一生清雅，多才贤能，刑偶伤子，中年吉祥，晚年隆昌，官运旺。,1
蕉,jiāo ,18,15,3,木,1,,
谨,jǐn ,18,13,5,木,3,义利分明，清雅荣贵，中年劳，晚年吉祥，环境良好。,1
烬,jìn ,18,10,8,火,4,忧心劳神，病弱短寿，忌车怕水，多灾难，女人守寡。,1
旧,jiù ,18,5,13,木,4,刑偶伤子，事劳无功，中年多灾，晚年吉祥，女人不幸。,1
鹃,juān ,18,12,6,木,1,清雅多才，小心爱情厄，中年平凡，晚年吉祥隆昌。,1
拦,lán ,18,8,10,木,2,天生聪颖，多才贤能，中年平凡，晚年隆昌。,2
_,chán ,18,,,,2,,
垒,lěi ,18,9,9,土,3,忧心劳神，外祥内苦，小心爱情厄，中年多灾，晚年吉祥。,1
鲤,lǐ ,18,15,3,火,3,福禄双收，名利有份，一生温和贤能，中年成功隆昌，幸福之字。,2
礼,lǐ ,18,5,13,火,3,清雅伶俐，刑偶欠子，中年吉祥，晚年隆昌，双妻之格。,1
粮,liáng ,18,13,5,火,2,义利分明，克己助人，中年平凡，晚年吉祥，荣幸之字。,1
谩,màn ,18,13,5,水,4,,
谬,miù ,18,13,5,火,4,,
腻,nì ,18,13,5,木,4,,
聂,niè ,18,10,8,金,4,,
啮,niè ,18,11,7,金,4,,
镍,niè ,18,15,3,金,4,,
柠,níng ,18,9,9,木,2,,
狞,níng ,18,8,10,金,2,,
拧,nǐng ,18,8,10,金,3,,
泞,nìng ,18,8,10,水,4,,
懦,nuò ,18,17,1,火,2,,
骑,qí ,18,11,7,木,2,刑偶伤子，晚婚大吉，福禄双收，贵人明现，中年劳，晚年吉祥。,1
翘,qiào ,18,12,6,木,4,清雅伶俐，多才贤能，智勇双全，官运旺，出国之字。,2
窍,qiào ,18,10,8,木,4,,
躯,qū ,18,11,7,木,1,,
绕,rào ,18,9,9,木,4,清雅贤能，理智充足，中年平，晚年吉祥，女人小心爱情厄。,1
蕊,ruǐ ,18,15,3,木,3,小心爱情厄，秀气伶俐，薄幸短寿，不幸再嫁，守寡之字。,1
缮,shàn ,18,15,3,金,4,福禄双收，多才贤能，克己助人，中年平凡，晚年吉祥隆昌。,1
婶,shěn ,18,11,7,金,3,,
湿,shī ,18,12,6,水,1,身弱短寿，忧心劳神，一贫如洗，多灾难，欠子之字。,1
适,shì ,18,9,9,火,4,刑偶欠子，身弱多病，出外吉祥，中年隆昌，晚年劳神。,1
蔬,shū ,18,15,3,木,1,,
双,shuāng ,18,4,14,金,1,多才清雅，中年平，晚年吉祥，女人刑偶伤子，外祥内苦。,1
_,dǒng ,18,,,,3,,
松,sōng ,18,8,10,木,1,精明公正，智勇双全，一生清雅荣贵，成功隆昌，出国之字。,2
穗,suì ,18,17,1,水,4,,
抬,tái ,18,8,10,火,2,,
涛,tāo ,18,10,8,水,1,身瘦多才，清雅荣贵，中年吉祥，环境良好，晚年劳神。,1
题,tí ,18,15,3,火,2,出外成功隆昌，自在快乐，中年平，晚年隆昌，环境良好。,2
潍,wéi ,18,14,4,水,2,,
魏,wèi ,18,17,1,木,4,,
钨,wū ,18,9,9,金,1,,
芜,wú ,18,7,11,木,2,,
隙,xì ,18,12,6,水,4,出外逢贵得财，晚婚大吉，中年吉祥，晚年隆昌，官旺之字。,2
_,bō ,18,,,,1,,
颜,yán ,18,15,3,木,2,,
医,yī ,18,7,11,土,1,一生清雅多才，清雅贤能，中年劳，晚年隆昌，,1
彝,yí ,18,18,0,土,2,,
蝇,yíng ,18,14,4,木,2,,
陨,yǔn ,18,9,9,土,3,智勇双全，聪明伶俐，二子吉祥，中年平凡，晚年吉祥。,2
杂,zá ,18,6,12,水,2,英俊才人，上下敦睦，一生荣幸多才，中年劳，晚年吉祥。,1
遭,zāo ,18,14,4,金,1,,
瞻,zhān ,18,18,0,火,1,福禄双收，少年艰难，中年劳或奔波，晚年吉祥。,1
障,zhàng ,18,13,5,火,4,,
遮,zhē ,18,14,4,火,1,,
镇,zhèn ,18,15,3,金,4,英敏多才，贤能勤俭，出国之格，忌车怕水，中年劳，晚年隆昌。,1
织,zhī ,18,8,10,金,1,晚婚迟得子吉，小心爱情厄，中年多灾，晚年隆昌，身弱短寿。,1
职,zhí ,18,11,7,火,2,晚婚迟得子吉，天生聪颖，中年劳，晚年吉祥，短寿之字。,1
掷,zhì ,18,11,7,火,4,,
转,zhuǎn ,18,8,10,火,3,忧心劳神，事劳无功，中年劳，刑偶伤子，晚年吉祥。,1
鬃,zōng ,18,18,0,,1,,
赜,zé ,18,15,3,金,2,,
劐,huō ,18,15,3,,1,,
讴,ōu ,18,6,12,土,1,,
谟,mó ,18,12,6,水,4,清雅荣贵，多才贤能，中年成功隆昌，荣贵之字。,2
谪,zhé ,18,13,5,火,2,,
谫,jiǎn ,18,13,5,木,3,,
隗,wěi ,18,11,7,木,3,,
鄢,yān ,18,13,5,土,1,,
苘,qǐng ,18,8,10,木,3,,
荛,ráo ,18,9,9,木,2,,
荞,qiáo ,18,9,9,木,2,,
荨,qián ,18,9,9,,2,,
蒇,chǎn ,18,12,6,木,3,,
蒉,kuì ,18,12,6,木,4,,
蕙,huì ,18,15,3,木,4,,
蕈,xùn ,18,15,3,木,4,,
蕨,jué ,18,15,3,木,2,,
蕤,ruí ,18,15,3,木,2,,
蕞,zuì ,18,15,3,,4,,
蕺,jí ,18,15,3,,2,,
瞢,méng ,18,15,3,,2,,
蕃,fān ,18,15,3,木,1,,
擤,xǐng ,18,17,1,,3,,
擢,zhuó ,18,17,1,火,4,,
噜,lū ,18,15,3,火,1,,
_,yōng ,18,,,土,1,,
_,fū ,18,,,金,1,,
_,hù ,18,,,水,4,,
_,lí ,18,,,,2,,
獯,xūn ,18,17,1,水,1,,
馍,mó ,18,13,5,水,4,,
阕,què ,18,12,6,金,4,,
阖,hé ,18,13,5,水,2,,
阗,tián ,18,13,5,火,2,,
阙,què ,18,13,5,金,4,,
滢,yíng ,18,13,5,水,2,口快性刚，清雅多才，中年劳，晚年隆昌。,1
濡,rú ,18,17,1,水,2,,
濮,pú ,18,17,1,水,2,智勇双全，学问丰富，中年成功隆昌，官运旺盛，出国富贵之字。,2
濞,bì ,18,17,1,,4,,
濠,háo ,18,17,1,水,2,,
濯,zhuó ,18,17,1,水,4,,
遘,gòu ,18,13,5,木,2,,
骐,qí ,18,11,7,木,2,清秀英俊，多才享福，中年吉祥，晚年隆昌，环境良好。,2
骒,kè ,18,11,7,木,4,,
骓,zhuī ,18,11,7,火,1,,
缋,huì ,18,12,6,水,4,,
缭,liáo ,18,15,3,火,2,,
缯,zēng ,18,15,3,,1,,
瑷,ài ,18,14,4,土,4,,
璨,càn ,18,17,1,金,4,刑偶伤子，智勇双全，中年劳，晚年成功隆昌。,1
璩,qú ,18,17,1,木,2,性刚，常生祸端，恶死凶亡，中年小心，晚年平凡。,1
璐,lù ,18,17,1,火,4,,
璧,bì ,18,18,0,土,4,,
韪,wěi ,18,13,5,土,3,,
韫,yùn ,18,13,5,土,4,,
槌,chuí ,18,13,5,木,2,忧心劳神，一贫如洗，命途多舛，一生难幸福。,1
槟,bīn ,18,14,4,木,1,,
檫,chá ,18,18,0,,2,,
殡,bìn ,18,14,4,水,4,,
辘,lù ,18,15,3,火,4,,
曛,xūn ,18,18,0,火,1,,
曜,yào ,18,18,0,火,4,多才勤俭，贤能忠厚，中年平，晚年隆昌，环境良好。,2
贽,zhì ,18,10,8,火,4,,
赙,fù ,18,14,4,水,4,,
觏,gòu ,18,14,4,,2,,
觐,jìn ,18,15,3,木,4,,
觑,qù ,18,15,3,,4,,
犄,jī ,18,12,6,木,1,,
_,guī ,18,,,,1,,
膪,chuài ,18,16,2,,4,,
朦,méng ,18,17,1,水,2,,
膦,lìn ,18,16,2,火,4,,
飕,sōu ,18,13,5,金,1,,
飚,biāo ,18,16,2,水,1,,
燹,xiǎn ,18,18,0,,3,,
焘,tāo ,18,11,7,火,1,学识渊博，官运旺，中年成功隆昌，出国之字，环境良好。,2
怼,duì ,18,9,9,,4,,
_,dī ,18,,,,1,,
礓,jiāng ,18,18,0,土,1,,
黻,fú ,18,17,1,水,2,,
睑,jiǎn ,18,12,6,木,3,忧心劳神，事劳无功，中年多灾，晚年吉祥。,1
瞽,gǔ ,18,18,0,木,3,身弱多病，刑偶伤子，中年多灾，晚年吉祥劳神。,1
铠,kǎi ,18,11,7,金,3,精明公正，精诚多才，中年成功隆昌，官运旺，出国之字。,2
铩,shā ,18,11,7,金,1,,
镉,gé ,18,15,3,,2,,
镎,ná ,18,15,3,金,2,,
镏,liú ,18,15,3,金,2,,
镒,yì ,18,15,3,金,4,带血字，英敏贤能，刑偶伤子，身弱多病，晚年吉祥。,1
镓,jiā ,18,15,3,金,1,,
馥,fù ,18,18,0,水,4,秀气伶俐，清雅荣贵，出国之字，官运旺盛，中年成功隆昌。,2
鹁,bó ,18,12,6,水,4,,
鹂,lí ,18,12,6,火,2,,
鹄,hú ,18,12,6,木,2,天生聪颖，多才贤能，中年平凡，晚年吉祥，环境良好。,2
鹆,yù ,18,12,6,木,4,,
鹈,tí ,18,12,6,火,2,,
_,bì ,18,,,,4,,
癔,yì ,18,18,0,土,4,,
癜,diàn ,18,18,0,火,4,,
癖,pǐ ,18,18,0,,3,,
_,bó ,18,,,水,4,,
裥,jiǎn ,18,12,6,木,3,,
襁,qiǎng ,18,17,1,木,3,,
耢,lào ,18,13,5,火,4,,
耨,nòu ,18,16,2,火,2,,
聩,kuì ,18,15,3,,4,,
颚,è ,18,15,3,,4,,
颛,zhuān ,18,15,3,金,1,学识渊博，精明公正，克己助人，中年成功隆昌，二子吉祥。,1
虮,jǐ ,18,8,10,,3,,
蛲,náo ,18,12,6,火,2,,
蜮,yù ,18,14,4,,4,,
蟥,huáng ,18,17,1,,2,,
蟓,xiàng ,18,17,1,,4,,
蟛,péng ,18,18,0,水,2,,
蟪,huì ,18,18,0,水,4,,
蟮,shàn ,18,18,0,,4,,
箪,dān ,18,14,4,木,1,,
篑,kuì ,18,15,3,,4,,
簟,diàn ,18,18,0,木,4,,
簪,zān ,18,18,0,木,1,有爱情烦恼，晚婚迟得子大吉，中年有灾，晚年吉祥。,1
簦,dēng ,18,18,0,,1,,
艟,chōng ,18,18,0,金,1,,
糨,jiàng ,18,18,0,,4,,
醪,láo ,18,18,0,,2,,
蹙,cù ,18,18,0,,4,,
蹩,bié ,18,18,0,,2,,
踬,zhì ,18,15,3,,4,,
蹒,pán ,18,17,1,水,2,外祥内苦，晚婚迟得子吉，中年多灾，晚年吉祥。,1
貘,mò ,18,17,1,,2,,
觞,shāng ,18,12,6,金,1,,
瞿,qú ,18,18,0,木,2,,
鏊,ào ,18,18,0,金,4,,
鲠,gěng ,18,15,3,木,3,,
鲣,jiān ,18,15,3,,1,,
鲧,gǔn ,18,15,3,,3,,
鲨,shā ,18,15,3,水,1,,
鲩,huàn ,18,15,3,水,4,,
鞣,róu ,18,18,0,,4,,
鞴,bèi ,18,19,-1,水,4,,
髀,bì ,18,17,1,,4,,
魍,wǎng ,18,17,1,,3,,
餮,tiè ,18,18,0,,4,,
鬈,quán ,18,18,0,,2,,
黠,xiá ,18,18,0,木,2,有爱情厄，一生清雅平凡，身弱多病，晚福之字。,1
黟,yī ,18,18,0,土,1,,
鼬,yòu ,18,18,0,土,2,,
_,bū ,18,,,,1,,
摆,bǎi ,19,13,6,火,3,,
瓣,bàn ,19,19,0,水,4,,
薄,báo ,19,16,3,水,2,,
爆,bào ,19,19,0,火,4,,
瘪,biě ,19,15,4,,3,,
簿,bù ,19,19,0,水,4,,
蹭,cèng ,19,19,0,火,4,,
铲,chǎn ,19,11,8,金,3,,
嘲,cháo ,19,15,4,火,2,,
惩,chéng ,19,12,7,金,2,,
迟,chí ,19,7,12,金,2,,
宠,chǒng ,19,8,11,金,3,清雅多才，秀气荣贵，中年吉祥，女人刑偶伤子。,1
畴,chóu ,19,12,7,金,4,学问丰富，清雅荣贵，中年成功隆昌，官运旺，出国之字。,2
橱,chú ,19,16,3,木,2,,
辞,cí ,19,13,6,金,2,清雅多才，秀气伶俐，中年劳，勤俭持家，晚年吉祥。,1
祷,dǎo ,19,11,8,金,3,温和多才，清雅荣贵，身弱多病，中年劳，晚年隆昌，官运旺。,1
蹬,dēng ,19,19,0,木,1,,
邓,dèng ,19,4,15,火,4,,
颠,diān ,19,16,3,金,1,秀气英敏，天生伶俐，二子吉祥，中年成功隆昌，出国荣幸。,1
犊,dú ,19,12,7,金,2,,
蹲,dūn ,19,19,0,火,1,,
羹,gēng ,19,19,0,水,1,智勇双全，多才清雅，中年成功隆昌，晚年劳神。,1
关,guān ,19,6,13,木,1,刑偶伤子，晚婚迟得子吉，中年劳，晚年吉祥，欠子之字。,1
坏,huài ,19,7,12,土,4,,
谎,huǎng ,19,11,8,木,3,,
绘,huì ,19,9,10,水,4,多才贤能，温和贤淑，晚婚大吉，早婚多灾，中年劳，晚年吉祥。,1
讥,jī ,19,4,15,木,1,,
蓟,jì ,19,13,6,木,4,,
际,jì ,19,7,12,火,4,忠厚善良，谋为出众，中年吉祥，晚年劳神，二子吉祥。,1
溅,jiàn ,19,12,7,水,4,,
疆,jiāng ,19,19,0,土,1,,
缴,jiǎo ,19,16,3,木,3,,
轿,jiào ,19,10,9,木,4,,
襟,jīn ,19,18,1,木,1,,
鲸,jīng ,19,16,3,木,1,温和贤淑，勤俭善良，一世安然，中年成功隆昌，环境良好。,1
镜,jìng ,19,16,3,金,4,多才贤能，出外吉祥，官运旺，荣贵隆昌，环境良好。,2
胯,kuà ,19,10,9,,4,,
旷,kuàng ,19,7,12,木,4,理智充足，二子吉祥，荣贵隆昌，环境良好。,2
扩,kuò ,19,6,13,木,2,,
蕾,lěi ,19,16,3,木,3,,
类,lèi ,19,9,10,火,4,清雅伶俐，二子吉祥，中年劳，晚年吉祥，肯做肯劳。,1
离,lí ,19,10,9,火,2,不祥之字，多灾难，刑偶伤子，事劳无功，病弱短寿。,1
丽,lì ,19,7,12,火,4,清秀多才，妻贤子贵，中年平凡，女人小心爱情厄，忌车怕水。,1
帘,lián ,19,8,11,火,2,,
脸,liǎn ,19,11,8,火,3,,
辽,liáo ,19,5,14,火,2,,
猎,liè ,19,11,8,水,4,多愁多忧，百事劳苦，中年多灾或潦倒，晚年吉祥。,1
邻,lín ,19,7,12,火,2,,
龄,líng ,19,13,6,火,2,慈祥有德，温和贤淑，清雅荣贵，中年劳，晚年隆昌。,1
馏,liú ,19,13,6,火,2,,
咙,lóng ,19,8,11,火,4,,
垄,lǒng ,19,8,11,土,3,,
庐,lú ,19,7,12,火,2,,
麓,lù ,19,19,0,木,4,名利双收，重信用，中年劳，自成家业，白手成家。,1
罗,luó ,19,8,11,火,4,,
锚,máo ,19,13,6,金,2,,
靡,mí ,19,19,0,水,2,忧心劳神，刑偶伤子，中年劳或有爱情烦恼，晚年吉祥。,1
难,nán ,19,10,9,木,2,忧心劳神，事劳无功，中年多灾，晚年吉祥。,1
撵,niǎn ,19,15,4,火,3,,
脓,nóng ,19,10,9,火,4,,
攀,pān ,19,19,0,木,1,有爱情烦恼，刑偶伤子，多灾难，再嫁守寡之字。,1
庞,páng ,19,8,11,火,2,,
鹏,péng ,19,13,6,水,2,性刚果断，身弱多病，中年劳，武官大吉，晚年隆昌，官运旺。,1
骗,piàn ,19,12,7,水,4,,
谱,pǔ ,19,14,5,水,3,晚婚迟得子大吉，清雅荣贵，中年吉祥，晚年隆昌，荣贵之字。,2
曝,pù ,19,19,0,火,4,,
瀑,bào ,19,18,1,水,4,,
迁,qiān ,19,6,13,金,1,刑偶伤子，清雅多才，中年潦倒，晚年吉祥。,1
签,qiān ,19,13,6,木,1,忧心劳神，身弱短寿，中年多灾，晚年吉祥但多病。,1
蔷,qiáng ,19,14,5,木,2,,
琼,qióng ,19,12,7,木,4,秀气贤能，二子吉祥，中年成功隆昌，出国之格，小心爱情厄。,1
醛,quán ,19,16,3,木,2,,
鹊,què ,19,13,6,金,4,理智充足，刑偶伤子，晚婚吉祥，中年劳，晚年隆昌。,1
萨,sà ,19,11,8,木,4,,
骚,sāo ,19,12,7,金,1,,
绳,shéng ,19,11,8,金,2,不祥之字，多灾难，一贫如洗，刑偶短寿，难幸福。,1
识,shí ,19,7,12,金,2,刑偶伤子，清雅荣贵，中年吉祥，晚年隆昌，环境良好。,1
兽,shòu ,19,11,8,金,2,性刚口快，杀人被杀，有牢狱之灾，恶死凶亡，不祥之字。,1
薯,shǔ ,19,16,3,木,3,,
烁,shuò ,19,9,10,火,2,,
_,ài ,19,,,,4,,
_,zī ,19,,,,1,,
擞,sǒu ,19,16,3,金,3,,
谭,tán ,19,14,5,火,2,温和贤能，英敏清雅，中年吉祥隆昌，晚年劳神。,1
稳,wěn ,19,14,5,土,3,一生清雅伶俐，早婚不宜，中年劳，晚年吉祥，女人再嫁守寡之字。,1
雾,wù ,19,13,6,水,4,带刀厄，忧心劳神，刑偶伤子，中年劳，晚年吉祥，荣幸之字。,1
系,xì ,19,7,12,金,4,有爱情厄，温和诚实，清雅秀气，中年劳，晚年吉祥。,1
萧,xiāo ,19,11,8,木,1,秀气多能，清雅伶俐，中年劳，晚年吉祥。,1
肖,xiāo ,19,7,12,木,1,刑偶伤子，事劳无功，中年多灾，晚年隆昌，欠子之字。,1
蟹,xiè ,19,19,0,木,4,智勇双全，一生多才贤能，中年劳，晚年吉祥。,1
泻,xiè ,19,8,11,水,4,,
薪,xīn ,19,16,3,木,1,,
选,xuǎn ,19,9,10,金,3,刑偶伤子，清雅伶俐，出外吉祥，中年奔波，晚年隆昌，女人不幸。,1
薛,xuē ,19,16,3,木,1,,
遗,yí ,19,12,7,木,2,有才能理智，难遇知己，出外吉祥，中年有灾，晚年安详。,1
蚁,yǐ ,19,9,10,木,3,温和贤能，清雅多才，刑偶伤子，晚年吉祥。,1
臆,yì ,19,17,2,土,4,,
_,chān ,19,,,,1,,
绎,yì ,19,8,11,火,4,天生聪颖，小心爱情厄，中年劳，晚年吉祥，但劳神多病。,1
臃,yōng ,19,17,2,土,1,,
韵,yùn ,19,13,6,土,4,小心爱情厄，二子吉祥，中年有灾，晚婚平安，晚年吉祥。,1
赞,zàn ,19,16,3,金,4,清雅荣贵，刑偶伤子，晚婚大吉，中年劳，晚年隆昌。,1
躁,zào ,19,20,-1,金,4,,
赠,zèng ,19,16,3,火,4,英敏多才，清雅荣贵，中年成功隆昌，环境良好，晚婚大吉。,2
辙,zhé ,19,16,3,火,2,出国之格，多才伶俐，清雅荣贵，中年成功隆昌，官运旺。,2
郑,zhèng ,19,8,11,火,4,,
遵,zūn ,19,15,4,金,1,出外吉祥，温和多才，勤俭治家，晚年吉祥，环境良好。,2
鼗,táo ,19,19,0,火,2,,
赝,yàn ,19,16,3,,4,,
蠃,luǒ ,19,19,0,火,3,,
羸,léi ,19,19,0,火,2,清雅伶俐，多才巧智，刑偶伤子，晚年吉祥。,1
谮,zèn ,19,14,5,,4,,
谯,qiáo ,19,14,5,金,2,,
谲,jué ,19,14,5,火,2,,
鄣,zhāng ,19,13,6,火,1,,
鄱,pó ,19,14,5,水,4,,
鄯,shàn ,19,14,5,金,4,,
坜,lì ,19,7,12,土,4,,
垅,lǒng ,19,8,11,土,3,,
垆,lú ,19,8,11,土,2,,
_,jiǎo ,19,,,,3,,
蓣,yù ,19,13,6,木,4,,
蕻,hóng ,19,16,3,木,4,,
薤,xiè ,19,16,3,,4,,
薨,hōng ,19,16,3,,1,,
薇,wēi ,19,16,3,木,1,秀气多才，清雅伶俐，出外吉祥，中年平，晚年隆昌。,2
蕹,wèng ,19,16,3,,4,,
薜,bì ,19,16,3,木,4,,
薅,hāo ,19,16,3,木,1,,
摅,shū ,19,13,6,金,1,,
撷,xié ,19,15,4,木,2,智勇双全，克己助人，中年劳或有爱情厄，晚年吉祥。,1
撸,lū ,19,15,4,,1,,
呖,lì ,19,7,12,火,4,,
哒,dā ,19,9,10,,1,,
嚯,huò ,19,19,0,,2,,
犷,guǎng ,19,6,13,,3,,
馊,sōu ,19,12,7,金,1,,
馐,xiū ,19,13,6,金,1,,
馑,jǐn ,19,14,5,木,3,,
懵,měng ,19,18,1,,3,,
泺,luò ,19,8,11,水,2,自在乐天，自成家业，中年劳或奔波，晚年吉祥。,1
浏,liú ,19,9,10,水,2,,
渎,dú ,19,11,8,水,2,,
渖,shěn ,19,11,8,水,3,,
湎,miǎn ,19,12,7,水,3,,
暹,xiān ,19,15,4,金,1,,
遴,lín ,19,15,4,火,2,,
骘,zhì ,19,12,7,火,4,,
骛,wù ,19,12,7,土,4,,
绔,kù ,19,9,10,木,4,,
缰,jiāng ,19,16,3,木,1,,
缲,qiāo ,19,16,3,,1,,
缳,huán ,19,16,3,水,2,,
玺,xǐ ,19,10,9,火,3,精明公正，义利分明，智勇双全，中年成功隆昌，官运旺，出国之格。,2
韬,tāo ,19,14,5,火,1,多才贤能，清雅多才，中年吉祥，晚年隆昌，官运旺。,2
枥,lì ,19,8,11,木,4,,
栎,lì ,19,9,10,木,4,,
椟,dú ,19,12,7,木,2,,
_,bèng ,19,,,,4,,
橹,lǔ ,19,16,3,木,3,,
辚,lín ,19,16,3,火,2,,
氇,lu ,19,16,3,,,,
牍,dú ,19,12,7,金,2,,
胴,dòng ,19,10,9,火,2,,
脍,kuài ,19,10,9,木,4,,
臌,gǔ ,19,17,2,,3,,
臊,sào ,19,17,2,,4,,
膻,shān ,19,17,2,,1,,
臁,lián ,19,17,2,火,2,,
齑,jī ,19,15,4,火,1,学识渊博，善良多才，名利双收，福禄永在，荣贵之字。,2
祢,mí ,19,9,10,,2,,
懑,mèn ,19,17,2,水,4,,
礤,cǎ ,19,19,0,土,3,,
铿,kēng ,19,12,7,金,1,操守廉正，清雅荣贵，官运旺，中年成功隆昌，出国之字。,2
锘,nuò ,19,13,6,金,2,,
镂,lòu ,19,14,5,金,2,,
锵,qiāng ,19,14,5,金,1,命硬，无父母缘，病弱短寿，中年吉祥，环境良好，忌车怕水。,1
镆,mò ,19,15,4,金,2,,
镖,biāo ,19,16,3,金,1,清雅荣贵，环境良好，刑偶伤子，中年吉祥，晚年劳神。,1
镗,táng ,19,16,3,金,2,,
镘,màn ,19,16,3,金,4,,
镞,zú ,19,16,3,金,2,,
镟,xuàn ,19,16,3,金,4,,
镝,dí ,19,16,3,金,2,,
鸫,dōng ,19,10,9,火,1,,
鹉,wǔ ,19,13,6,土,3,,
鹋,miáo ,19,13,6,水,2,,
鹎,bēi ,19,13,6,水,1,,
鹑,chún ,19,13,6,水,2,,
裆,dāng ,19,11,8,火,1,,
裣,liǎn ,19,12,7,火,3,,
颡,sǎng ,19,16,3,,3,,
蛏,chēng ,19,11,8,火,1,,
蟆,má ,19,16,3,,2,,
蠓,měng ,19,19,0,水,3,,
蟾,chán ,19,19,0,金,2,,
蠊,lián ,19,19,0,,2,,
_,zhai ,19,,,,,,
簸,bò ,19,19,0,,2,,
籀,zhòu ,19,19,0,,2,,
襞,bì ,19,19,0,,4,,
麴,qū ,19,19,0,,1,,
醮,jiào ,19,19,0,,4,,
醯,xī ,19,19,0,金,1,,
跷,qiāo ,19,13,6,木,1,,
蹶,juě ,19,19,0,,3,,
蹼,pǔ ,19,19,0,水,3,,
蹯,fán ,19,19,0,水,2,,
蹴,cù ,19,19,0,金,4,,
霪,yín ,19,19,0,,2,,
錾,zàn ,19,16,3,金,4,,
鎏,liú ,19,18,1,金,2,,
鲭,qīng ,19,16,3,金,1,,
鲮,líng ,19,16,3,火,2,,
鲰,zōu ,19,16,3,,1,,
鲱,fēi ,19,16,3,,1,,
鲲,kūn ,19,16,3,木,1,,
鲳,chāng ,19,16,3,金,1,,
鲴,gù ,19,16,3,,4,,
鲵,ní ,19,16,3,,2,,
鲶,nián ,19,16,3,,2,,
鲷,diāo ,19,16,3,,1,,
鲻,zī ,19,16,3,,1,,
鞲,gōu ,19,19,0,,1,,
髂,qià ,19,18,1,,4,,
鬏,jiū ,19,19,0,,1,,
麒,qí ,19,19,0,木,2,学识渊博，智勇双全，一生荣贵隆昌，二子吉祥，官旺富贵。,2
鏖,áo ,19,19,0,金,2,,
黢,qū ,19,19,0,,1,,
膀,bǎng ,20,14,6,水,3,,
宝,bǎo ,20,8,12,火,3,忧心劳神，忌车怕水，中年吉祥，晚年劳神，二子吉祥。,1
避,bì ,20,16,4,水,4,,
辫,biàn ,20,17,3,,4,,
濒,bīn ,20,16,4,水,1,,
藏,cáng ,20,17,3,木,2,温和清雅，多才贤能，出外吉祥，中年劳，晚年隆昌。,1
阐,chǎn ,20,11,9,火,3,孤独格，清雅伶俐，福禄双收，中年劳，晚年吉祥，忌车怕水。,1
筹,chóu ,20,13,7,木,4,多才贤能，清雅伶俐，中年吉祥，身弱多病，晚年隆昌。,1
触,chù ,20,13,7,金,4,性刚果断，英雄之格，杀人被杀，身弱短寿，忌车怕水。,1
篡,cuàn ,20,16,4,木,4,忧心劳神，事劳无功，中年多灾，晚年吉祥。,1
郸,dān ,20,10,10,火,1,,
党,dǎng ,20,10,10,火,3,多才贤能，理智充足，中年平凡，保守之字，女人有爱情厄。,1
_,biāo ,20,,,,1,,
怀,huái ,20,7,13,水,2,浮沉不定，机谋多变，刑偶伤子，晚婚大吉，中年劳，小心爱情厄，出国之格。,1
还,hái ,20,7,13,水,2,奔波劳苦，出外逢贵得财，刑偶伤子，中年劳，晚年吉祥。,1
籍,jí ,20,20,0,木,2,晚婚迟得子吉，白手成家，自力更生，中年勤俭，晚年隆昌。,2
舰,jiàn ,20,10,10,木,4,性刚果断，多才贤能，中年劳，晚年吉祥，环境良好。,1
嚼,jiáo ,20,20,0,,2,,
藉,jiè ,20,17,3,木,4,,
警,jǐng ,20,19,1,木,3,福禄双收，贵人明现，重情失败，中年劳，晚年吉祥。,1
竞,jìng ,20,10,10,木,4,出外吉祥，父母无缘，刑偶伤子，忌车怕水，晚年吉祥。,1
觉,jué ,20,9,11,木,2,刑偶欠子，性刚口快，中年吉祥，晚年隆昌，出外吉祥。,1
跨,kuà ,20,13,7,木,4,,
矿,kuàng ,20,8,12,土,4,命硬，晚婚吉祥，二子吉祥，中年吉祥，环境良好。,1
馈,kuì ,20,12,8,木,4,,
蓝,lán ,20,13,7,木,2,,
篮,lán ,20,16,4,木,2,一生清雅伶俐，理智充足，刑偶或伤子，中年劳，晚年吉祥。,1
砾,lì ,20,10,10,土,4,忧心劳神，身弱多疾，刑偶或伤子，中年劳，晚年吉祥。,1
沥,lì ,20,7,13,水,4,,
镣,liào ,20,17,3,,4,,
拢,lǒng ,20,8,12,火,3,,
炉,lú ,20,8,12,火,2,谋为出众，福禄双收，中年吉祥，刑偶伤子，晚年隆昌。,1
掳,lǔ ,20,11,9,火,3,,
迈,mài ,20,6,14,水,4,少年艰难，出外逢贵得财，中年劳，晚年隆昌，官运旺。,1
馒,mán ,20,14,6,水,2,,
檬,méng ,20,17,3,木,2,,
藐,miǎo ,20,17,3,木,3,,
魔,mó ,20,20,0,水,4,,
